ID,Sex,Age,Height,Weight,ColdSens,ColdExp,Workhr,Coffeeintake,Vote_time,therm_sens,therm_pref,location,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480,sd.Solar_480,mean.hr_5,grad.hr_5,sd.hr_5,mean.hr_15,grad.hr_15,sd.hr_15,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_5,grad.WristT_5,sd.WristT_5,mean.WristT_15,grad.WristT_15,sd.WristT_15,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.AnkleT_5,grad.AnkleT_5,sd.AnkleT_5,mean.AnkleT_15,grad.AnkleT_15,sd.AnkleT_15,mean.AnkleT_60,grad.AnkleT_60,sd.AnkleT_60,mean.PantT_5,grad.PantT_5,sd.PantT_5,mean.PantT_15,grad.PantT_15,sd.PantT_15,mean.PantT_60,grad.PantT_60,sd.PantT_60,mean.act_5,grad.act_5,sd.act_5,mean.act_15,grad.act_15,sd.act_15,mean.act_60,grad.act_60,sd.act_60
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 9:45,0.9,0,1,14.61909091,0.001862913,0.052048928,14.61702703,-0.001215441,0.269122011,95.63636364,-0.022276622,0.504524979,93.5,0.011064214,2.095330752,0.454545455,0.006438188,0.250454133,0.990540541,-0.001808956,0.541729579,84.09090909,0.554222766,18.50650991,18.63513514,0.162233586,31.38736083,78.695,1.132903323,7.209846352,78.695,1.132903323,7.209846352,78.695,1.132903323,7.209846352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 10:19,1.1,0,1,14.82,0.010465116,0.112249722,14.82,0.010465116,0.112249722,94.4,-0.044186047,0.547722558,94.4,-0.044186047,0.547722558,0.42,-0.00744186,0.319374388,0.42,-0.00744186,0.319374388,90,-0.11627907,6.123724357,90,-0.11627907,6.123724357,96.0615942,-2.252396107,6.850070444,84.92361111,2.687225931,14.6163355,81.50025138,0.638644523,14.26423624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 11:08,0.8,0,-1,15.15555556,0.008817647,0.139204087,15.15555556,0.008817647,0.139204087,93,0,0,93,0,0,0.411111111,-0.010794118,0.226077666,0.411111111,-0.010794118,0.226077666,106,2.565,54.34841304,106,2.565,54.34841304,90.09634551,-1.041350025,3.900515342,106.2308546,-2.102642297,13.89756103,97.92152159,0.47067557,13.55466122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.220915874,NA,0.668344429
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 12:08,2,0,1,16.07090909,0.020314286,0.355653049,16.07090909,0.020314286,0.355653049,89.81818182,-0.054887218,1.07871978,89.81818182,-0.054887218,1.07871978,0.5,0.008932331,0.282842712,0.5,0.008932331,0.282842712,175.3636364,2.142706767,51.84452281,175.3636364,2.142706767,51.84452281,96.75747508,-1.357989923,5.327693585,96.86570477,-0.142868604,6.832825207,91.14166667,0.379179072,12.32298672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84355184,-0.00010205,0.000583296,9.450979376,0.010544796,2.285000927
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 13:09,1.2,0,-1,17.24090909,0.0156,0.287939388,17.24090909,0.0156,0.287939388,85.27272727,-0.103759398,1.954016842,85.27272727,-0.103759398,1.954016842,0.872727273,-0.002857143,0.349545159,0.872727273,-0.002857143,0.349545159,252.3636364,1.122105263,95.6099082,252.3636364,1.122105263,95.6099082,98.44850498,-0.474577017,7.667779302,101.0566038,-0.465345477,10.04733869,97.77089697,0.098457937,9.148436266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.843411647,1.26E-05,0.000478606
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 15:39,2.8,-1,-1,17.934,-0.018297872,0.453960351,18.170625,-0.003673002,0.338574832,78.6,0.042553191,1.140175425,78.5625,-0.0052357,1.412739655,1.42,-0.002340426,0.38340579,1.325,0.001706726,0.410690476,164.2,-2.525531915,68.60903731,236.625,-1.038978945,114.462148,109.2192691,4.018129414,7.020809127,109.3562708,0.039818777,5.312525772,107.3965565,0.168577841,5.955009966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.834024827,NA,3.108952625,9.775982573,0.574650902,3.13431862,9.719334155,0.153351502,3.1578368
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 15:53,0.6,0,-1,17.695,0.01,0.035355339,17.695,0.01,0.035355339,79.5,-0.2,0.707106781,79.5,-0.2,0.707106781,0.9,0,0,0.9,0,0,107,-4,14.14213562,107,-4,14.14213562,114.0730897,0.217130536,8.371856032,115.2690476,0.075901468,8.824686041,115.2690476,0.075901468,8.824686041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.572664242,-0.1163123,0.373416156,8.572664242,-0.1163123,0.373416156
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 16:09,1.3,0,-1,17.47,-0.012,0.042426407,17.47,-0.012,0.042426407,80,0,0,80,0,0,0.65,0.1,0.353553391,0.65,0.1,0.353553391,62.5,-4.2,14.8492424,62.5,-4.2,14.8492424,106.7109635,-1.257318871,6.397878247,109.72697,-0.6492584,6.700649606,110.2145833,-0.712239542,6.977529541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 18:39,1.2,0,1,15.61166667,-0.008685315,0.158161789,16.19464286,-0.013947204,0.632007279,87.83333333,0.036363636,0.717740563,85.78571429,0.049278184,2.250220448,0.033333333,-0.003076923,0.115470054,0.210714286,-0.004940027,0.302262194,0,0,0,6.964285714,-0.223876854,13.18664348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 20:18,1.2,0,1,15.22818182,0.024550376,0.515515629,15.21157895,0.005032172,0.390302776,83.09090909,-0.352481203,6.347512039,85.63157895,-0.162198391,5.639252574,0.3,-0.000827068,0.279284801,0.194736842,0.004076854,0.259216092,0,0,0,0,0,0,91.89078498,-1.616442833,6.552868534,87.7043673,1.16357944,13.49322837,84.46562761,0.098614194,11.70976508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.412852635,-0.005527378,0.694356731
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 21:21,1,0,1,16.2175,0.001125874,0.140655931,16.2175,0.001125874,0.140655931,73,0.078321678,2.593698658,73,0.078321678,2.593698658,0.1,0.007552448,0.180906807,0.1,0.007552448,0.180906807,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,100.6927521,0.803113775,16.03866289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.046569005,-0.11618979,0.436016429
5,Male,24,1.73,52,3.5,3,7,0,11/6/2016 22:06,1.3,0,1,15.58,-0.003333333,0.128452326,15.58,-0.003333333,0.128452326,74.77777778,-0.12,1.855921454,74.77777778,-0.12,1.855921454,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 10:08,1.4,-1,-1,16.1525,0.028454545,0.516036028,15.29011628,0.00017669,0.593098532,85.16666667,-0.125874126,2.329000306,85.08139535,0.012483097,2.774739484,0.516666667,-0.000559441,0.285508584,0.393023256,0.000472463,0.385865169,118.9166667,0.406293706,12.76684864,35.12790698,0.300107329,48.23710959,NA,NA,NA,NA,NA,NA,58.36233611,0.461648143,10.47932057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.114077411,0.003331075,0.721160263,9.032118892,0.048460806,0.863053555
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 10:18,3,-1,-1,17,NA,NA,17,NA,NA,81,NA,NA,81,NA,NA,1.3,NA,NA,1.3,NA,NA,126,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 11:10,0.8,0,1,17.428,0.009002997,0.161644328,17.428,0.009002997,0.161644328,80.4,-0.022377622,0.516397779,80.4,-0.022377622,0.516397779,0.84,-0.004235764,0.263312235,0.84,-0.004235764,0.263312235,146.2,-0.109090909,10.34730239,146.2,-0.109090909,10.34730239,66.64784053,0.135020132,3.589905934,65.1609323,0.290881529,3.751537137,69.55445076,-0.440062467,9.263264501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.145576365,-0.080856272,0.329585246
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 12:29,2.5,-1,-1,18.4475,0.031629371,0.620924897,18.36714286,0.025863736,0.606977741,77.75,-0.115384615,2.301185465,78,-0.091428571,2.218800785,0.566666667,-0.002097902,0.246182982,0.542857143,0.00043956,0.234403615,153,0.934265734,31.01026223,152.2857143,0.64,28.58301963,82.15946844,-0.835598777,5.509134908,80.74805771,0.554204616,5.599417863,72.32851986,0.287629986,10.02366816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77568522,0.234338446,0.373110413
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 12:52,3,-1,-1,20.078,0.0212,0.170058813,20.078,0.0212,0.170058813,71.6,-0.06,0.547722558,71.6,-0.06,0.547722558,0.78,0.046,0.38340579,0.78,0.046,0.38340579,225.6,-9.74,93.15739369,225.6,-9.74,93.15739369,88.00332226,3.08576709,8.508192524,84.62597114,0.569720266,6.717174675,83.95,0.241797201,6.389527382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 13:08,0.9,0,1,20.39,-6.15E-16,0,20.39,-6.15E-16,0,70.66666667,0.2,1.154700538,70.66666667,0.2,1.154700538,1.3,-7.69E-17,0,1.3,-7.69E-17,0,215.6666667,2.1,10.69267662,215.6666667,2.1,10.69267662,81.41860465,-0.597135377,3.934258346,83.6581576,-1.356870292,13.22015827,85.0125,-1.598086044,13.96652926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.271121065,-0.076718803,0.208318276,9.271121065,-0.076718803,0.208318276
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 14:10,0.8,0,1,20.24818182,-0.003873284,0.119567402,20.24818182,-0.003873284,0.119567402,70.18181818,-0.015733897,0.750757194,70.18181818,-0.015733897,0.750757194,0.990909091,-0.013093981,0.347719845,0.990909091,-0.013093981,0.347719845,208.8181818,-1.629039071,52.59813339,208.8181818,-1.629039071,52.59813339,75.95016611,0.825618798,3.922821361,75.89345172,0.080185849,3.722729287,77.41016384,-0.096400546,5.4556878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.386734356,-0.050147393,0.285162051
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 16:10,0.8,0,1,19.93583333,-0.006492738,0.201199057,19.86090909,0.000966403,0.175903358,71.58333333,0.022054868,0.668557923,71.31818182,0.014031621,0.716231117,0.591666667,0.024195804,0.541812335,0.477272727,0.005197628,0.472008695,76.25,-0.644540075,13.9813187,92.72727273,-0.637549407,22.9806996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 17:10,0.3,0,1,19.38416667,-0.008118881,0.157159926,19.38416667,-0.008118881,0.157159926,72.58333333,0.052447552,1.083624669,72.58333333,0.052447552,1.083624669,1.925,-6.99E-05,0.280016233,1.925,-6.99E-05,0.280016233,19.5,-0.709090909,12.97900402,19.5,-0.709090909,12.97900402,60.62126246,-0.438379794,8.8436086,67.30299667,-1.063093729,10.92002655,63.86592179,0.106605882,7.481132724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.314312892,NA,0.186707249,9.296635443,-0.000268111,0.601169594
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 18:11,0.7,0,1,19.095,0.000251748,0.042103768,19.095,0.000251748,0.042103768,72.66666667,-0.033566434,0.887625365,72.66666667,-0.033566434,0.887625365,1.583333333,0.015944056,0.480214598,1.583333333,0.015944056,0.480214598,0,0,0,0,0,0,62.88039867,-2.15345757,5.534044438,62.4372919,0.307566611,5.862470753,62.50624826,-0.052478081,5.209556108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.222509529,-0.005286184,0.821165238
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 19:08,1.2,0,-1,18.83,-0.011383784,0.198683165,18.83,-0.011383784,0.198683165,71.66666667,0.033243243,0.707106781,71.66666667,0.033243243,0.707106781,1.411111111,-0.017891892,0.673506578,1.411111111,-0.017891892,0.673506578,0,0,0,0,0,0,90.92026578,-4.887206002,9.695030751,91.72697003,-0.100719821,7.816708218,84.33274854,0.387731805,10.38745351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.26808195,-0.029822955,2.540058059
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 21:11,1.4,0,1,18.37636364,-0.003145455,0.058697994,18.50666667,-0.003646957,0.134120863,74.36363636,0.025454545,0.504524979,73.79166667,0.01973913,0.779027636,0.636363636,0.010363636,0.516280403,0.495833333,0.003208696,0.434870462,0,0,0,0,0,0,70.60992908,0.90055225,2.822797624,70.60992908,0.90055225,2.822797624,80.8816866,-0.121314158,6.571815876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.459582908,2.34E-05,0.000209014
5,Male,24,1.73,52,3.5,3,7,0,11/7/2016 22:09,0.2,0,1,17.99888889,-0.005824324,0.107173276,17.99888889,-0.005824324,0.107173276,75.88888889,0.011081081,0.333333333,75.88888889,0.011081081,0.333333333,0.422222222,-0.004891892,0.319287401,0.422222222,-0.004891892,0.319287401,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,60.24796748,-0.630325248,3.413089685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 10:10,1,0,1,18.51,0.031575434,0.586208154,16.86781609,0.002265636,0.75180933,75.45454545,-0.129773031,2.544155513,79.43678161,-0.004255392,2.078131705,0.709090909,0.014058745,0.317661913,0.366666667,0.000624725,0.314999692,50.45454545,0.075834446,8.536552423,19.29885057,0.150495737,25.71313796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.290530375,0.024277848,0.472289876
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 10:45,2.3,-1,-1,19.76142857,-0.002642857,0.060395522,19.76142857,-0.002642857,0.060395522,71.14285714,0.064285714,1.069044968,71.14285714,0.064285714,1.069044968,1,-0.006428571,0.331662479,1,-0.006428571,0.331662479,86.42857143,1.85,26.68243581,86.42857143,1.85,26.68243581,115.4983389,-7.785993707,12.81395713,120.3584906,0.188871198,14.42333016,118.2954111,0.747089681,14.45692225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.765923271,NA,NA,9.560999515,0.11788983,2.760167406
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 11:09,1.2,0,1,20.04,0.0256,0.166332999,20.04,0.0256,0.166332999,71,-0.2,1.414213562,71,-0.2,1.414213562,0.9,0,0,0.9,0,0,475.25,17.62,143.5859209,475.25,17.62,143.5859209,71.94352159,-0.146267409,3.53177947,73.46947836,-0.46860965,4.645237783,77.21875,-0.774486895,7.207733365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.01753792,-0.336274173,0.480901806
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 12:08,1.1,0,1,20.45666667,0.008418848,0.145773797,20.45666667,0.008418848,0.145773797,69.33333333,-0.007853403,0.866025404,69.33333333,-0.007853403,0.866025404,0.877777778,-0.01526178,0.319287401,0.877777778,-0.01526178,0.319287401,219.3333333,-11.32617801,222.4123423,219.3333333,-11.32617801,222.4123423,66.51827243,3.151323403,7.663582605,67.54605993,-0.472581586,7.69886994,70.21299435,-0.117135581,6.398983616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.538070157,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 13:58,1,0,1,22.707,0.015140396,0.297659388,22.34315789,0.016582517,0.557734033,61.3,-0.054952627,1.159501809,63.10526316,-0.074951017,2.492092758,0.97,-0.007596899,0.419126075,0.947368421,0.001107762,0.377665962,274.4,4.349354005,132.2751341,219.6315789,2.421055011,122.4087917,NA,NA,NA,69.14177215,0.169095699,3.464856469,69.33214863,-0.181428635,5.507430229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.307365345,2.05560188,1.286920883
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 14:24,0.9,0,1,23.92666667,0.017714286,0.140475383,23.92666667,0.017714286,0.140475383,58.33333333,-0.057142857,0.577350269,58.33333333,-0.057142857,0.577350269,0.733333333,0.007142857,0.288675135,0.733333333,0.007142857,0.288675135,357,-22.32857143,179.3014222,357,-22.32857143,179.3014222,NA,NA,NA,NA,NA,NA,64.36633663,-9.790099011,6.252555913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.598217649,NA,0.590286946,9.301000151,0.026559096,0.88418546,9.359957525,0.003591936,0.637909702
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 15:08,1,0,1,24.14333333,0.0014,0.061237244,24.14333333,0.0014,0.061237244,58.22222222,0.006666667,0.666666667,58.22222222,0.006666667,0.666666667,0.566666667,-0.01,0.25,0.566666667,-0.01,0.25,373.4444444,-2.306666667,31.70611578,373.4444444,-2.306666667,31.70611578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65148577,-0.04830281,0.097015461
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 16:08,1.2,0,1,23.02727273,-0.037267695,0.704032541,23.02727273,-0.037267695,0.704032541,61.27272727,0.119884329,2.240129866,61.27272727,0.119884329,2.240129866,1.036363636,0.029283944,0.639175605,1.036363636,0.029283944,0.639175605,172.5454545,-1.343431562,58.5941356,172.5454545,-1.343431562,58.5941356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.142978233,2.36E-06,1.69E-06
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 17:08,0.9,0,1,22.323,-0.016185366,0.374642051,22.323,-0.016185366,0.374642051,63,0.037073171,1.414213562,63,0.037073171,1.414213562,0.65,-0.014341463,0.573972512,0.65,-0.014341463,0.573972512,56.2,-2.468292683,43.79193229,56.2,-2.468292683,43.79193229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.274482219,5.52E-07,6.84E-07,8.274482219,5.52E-07,6.84E-07,10.00576937,-0.00650756,1.984741915
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 18:08,0.7,0,1,20.95777778,-0.015564103,0.273211355,20.95777778,-0.015564103,0.273211355,64.66666667,-0.028205128,1.322875656,64.66666667,-0.028205128,1.322875656,0.388888889,0.005897436,0.416666667,0.388888889,0.005897436,0.416666667,0.555555556,-0.064102564,1.666666667,0.555555556,-0.064102564,1.666666667,61.11295681,-2.204651163,6.211322851,61.81604426,-0.268179428,4.755013958,61.81604426,-0.268179428,4.755013958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.344218861,0.253268307,0.240613412,9.344218861,0.253268307,0.240613412
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 19:08,-0.6,1,-1,20.66545455,-0.011153946,0.352515635,20.66545455,-0.011153946,0.352515635,63.54545455,0.089909444,2.296241989,63.54545455,0.089909444,2.296241989,0.5,0.012095731,0.473286383,0.5,0.012095731,0.473286383,0,0,0,0,0,0,79.38538206,0.562707091,2.868969432,79.19533851,0.028476859,5.131127277,63.67472222,0.431461229,9.92268108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.145476551,-1.831439595,0.499187202
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 20:10,1,0,1,18.06,-0.03048583,0.607827727,18.06,-0.03048583,0.607827727,77.5,0.157894737,3.176619129,77.5,0.157894737,3.176619129,0.208333333,-0.002955466,0.29063671,0.208333333,-0.002955466,0.29063671,0,0,0,0,0,0,77.62126246,-0.473124904,5.749441689,78.41065483,0.019912834,6.519889034,71.53735074,0.050523075,12.16190805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.629346731,NA,NA,8.629342907,2.89E-07,5.41E-06
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 21:38,1,0,1,17.049,-0.010548673,0.22912636,17.154,-0.008333223,0.242628464,82.1,0.031268437,0.875595036,81.73333333,0.026486129,0.883715102,0.43,0.003185841,0.543752395,0.313333333,0.006354029,0.477892197,0,0,0,0,0,0,74.51827243,-3.608871092,11.24591029,70.05105438,0.474792482,8.918498348,68.32324354,0.074331564,7.534950868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Male,24,1.73,52,3.5,3,7,0,11/8/2016 22:38,0.8,0,1,17.21272727,0.005287898,0.107525895,17.21272727,0.005287898,0.107525895,80.45454545,-0.027643312,0.687551651,80.45454545,-0.027643312,0.687551651,0.254545455,0.00066242,0.201809992,0.254545455,0.00066242,0.201809992,0,0,0,0,0,0,62.25913621,0.053913005,2.485818025,62.25971143,-0.045836235,2.768719625,64.61055556,-0.092446134,5.70449482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.455001414,-0.03380284,0.324872921
